Age,Years of Experience,Education Level,Job Title,Gender,Location,Company Type,Industry,Salary
26.0,6.1,B.Tech,Data Analyst,Male,Kochi,Domestic,Banking,702593
29.0,2.3,M.Tech,Data Scientist,Female,Ahmedabad,Startup,Analytics,751036
32.0,1.6,B.Tech,Software Engineer,Male,Coimbatore,Startup,Fintech,249336
33.0,17.5,MBA,Product Manager,Female,Chandigarh,Product,Fintech,3947757
24.0,0.5,B.Tech,Data Analyst,Male,Chennai,Domestic,IT Services,185313
27.0,0.5,B.Sc,Software Engineer,Male,Mumbai,Service,Product Tech,189437
25.0,0.7,B.Tech,Data Analyst,Female,Chennai,MNC,Banking,195395
30.0,10.3,M.Tech,Data Scientist,Female,Delhi NCR,MNC,Fintech,2827898
31.0,4.4,B.Tech,Data Analyst,Male,Kochi,Startup,Banking,598284
28.0,5.3,B.Sc,Software Engineer,Female,Pune,Service,Product Tech,745072
26.0,3.5,B.Tech,Data Analyst,Male,Hyderabad,Startup,IT Services,554137
29.0,0.4,MBA,Data Scientist,Female,Delhi NCR,Startup,Healthcare Tech,281850
32.0,24.5,B.Tech,Software Engineer,Male,Chandigarh,MNC,Fintech,3368304
33.0,3.4,MCA,Product Manager,Female,Mysuru,Service,E-commerce,810718
24.0,5.0,B.Tech,Data Analyst,Male,Delhi NCR,Domestic,Analytics,633597
27.0,0.1,B.Tech,Software Engineer,Male,Delhi NCR,Service,SaaS,225969
25.0,28.2,B.Tech,Data Analyst,Female,Nagpur,Startup,Analytics,3089937
30.0,3.7,M.Tech,Data Scientist,Female,Hyderabad,Startup,Healthcare Tech,768160
31.0,6.5,B.Tech,Data Analyst,Male,Indore,Domestic,Retail,624886
28.0,0.3,B.Tech,Software Engineer,Female,Bengaluru,Startup,SaaS,220035
26.0,17.1,B.Tech,Data Analyst,Male,Bengaluru,Startup,IT Services,2577088
29.0,1.7,MCA,Data Scientist,Female,Pune,Service,Analytics,273629
32.0,3.2,B.Sc,Software Engineer,Male,Indore,MNC,E-commerce,615553
33.0,26.2,M.Tech,Product Manager,Female,Mysuru,MNC,E-commerce,4689941
24.0,1.9,B.Tech,Data Analyst,Male,Mysuru,Domestic,IT Services,211700
27.0,4.5,B.Sc,Software Engineer,Male,Nagpur,Service,IT Services,670693
25.0,2.6,B.Tech,Data Analyst,Female,Pune,Domestic,Consulting,580799
30.0,2.9,B.Tech,Data Scientist,Female,Pune,Startup,AI/ML,719234
31.0,2.7,B.Sc,Data Analyst,Male,Mumbai,Domestic,Retail,545810
28.0,0.1,B.Tech,Software Engineer,Female,Mysuru,Service,SaaS,206878
26.0,0.1,B.Tech,Data Analyst,Male,Nagpur,MNC,Retail,187872
29.0,2.5,MCA,Data Scientist,Female,Bengaluru,Product,Healthcare Tech,693185
32.0,0.2,B.Sc,Software Engineer,Male,Mysuru,Service,SaaS,219695
33.0,27.0,M.Tech,Product Manager,Female,Lucknow,Product,Fintech,4885198
24.0,4.8,B.Tech,Data Analyst,Male,Kochi,Domestic,Analytics,631522
27.0,2.1,B.Tech,Software Engineer,Male,Ahmedabad,MNC,SaaS,588834
25.0,28.0,B.Sc,Data Analyst,Female,Mumbai,MNC,Consulting,2995024
30.0,8.4,MBA,Data Scientist,Female,Delhi NCR,Startup,E-commerce,2711144
31.0,4.2,B.Tech,Data Analyst,Male,Ahmedabad,MNC,IT Services,589256
28.0,1.4,B.Sc,Software Engineer,Female,Pune,Product,SaaS,203552
26.0,0.8,B.Sc,Data Analyst,Male,Bhubaneswar,Startup,IT Services,184152
29.0,5.0,M.Tech,Data Scientist,Female,Ahmedabad,Service,Fintech,866365
32.0,1.3,B.Sc,Software Engineer,Male,Indore,MNC,E-commerce,215248
33.0,1.3,M.Tech,Product Manager,Female,Chennai,MNC,Product Tech,308246
24.0,4.2,B.Sc,Data Analyst,Male,Hyderabad,Domestic,Banking,561026
27.0,15.6,B.Tech,Software Engineer,Male,Bengaluru,MNC,E-commerce,2889894
25.0,0.1,B.Sc,Data Analyst,Female,Kochi,MNC,Banking,180000
30.0,5.9,PhD,Data Scientist,Female,Mysuru,Service,Healthcare Tech,846935
31.0,16.5,B.Tech,Data Analyst,Male,Chennai,Domestic,Banking,2569199
28.0,5.8,B.Tech,Software Engineer,Female,Chennai,Product,Fintech,754863
26.0,1.7,B.Tech,Data Analyst,Male,Pune,MNC,Retail,214389
29.0,2.6,MCA,Data Scientist,Female,Chandigarh,Service,Analytics,700025
32.0,22.1,B.Tech,Software Engineer,Male,Hyderabad,Service,Fintech,3235378
33.0,3.4,M.Tech,Product Manager,Female,Mysuru,MNC,Fintech,870123
24.0,4.5,B.Tech,Data Analyst,Male,Pune,Domestic,Banking,627837
27.0,4.7,B.Tech,Software Engineer,Male,Coimbatore,Product,SaaS,748254
25.0,6.0,B.Tech,Data Analyst,Female,Indore,Domestic,Retail,698316
30.0,4.1,B.Tech,Data Scientist,Female,Mumbai,Startup,AI/ML,760614
31.0,0.9,B.Tech,Data Analyst,Male,Bengaluru,Startup,Analytics,198418
28.0,4.2,B.Tech,Software Engineer,Female,Chandigarh,Product,SaaS,699361
26.0,16.3,B.Tech,Data Analyst,Male,Hyderabad,MNC,Banking,2423704
29.0,6.0,M.Tech,Data Scientist,Female,Mumbai,Product,Healthcare Tech,952334
32.0,15.8,B.Tech,Software Engineer,Male,Bhubaneswar,Product,SaaS,2846991
33.0,7.1,MBA,Product Manager,Female,Pune,Product,SaaS,2658661
24.0,5.7,B.Tech,Data Analyst,Male,Hyderabad,Domestic,Banking,658318
27.0,11.8,B.Sc,Software Engineer,Male,Delhi NCR,Product,SaaS,2621001
25.0,2.9,B.Tech,Data Analyst,Female,Chennai,Startup,Banking,557687
30.0,17.7,MBA,Data Scientist,Female,Bhubaneswar,Startup,Healthcare Tech,3753193
32.0,21.9,B.Sc,Data Analyst,Male,Delhi NCR,MNC,Analytics,2817803
27.0,19.0,MBA,Data Scientist,Female,Delhi NCR,MNC,E-commerce,3894126
40.0,19.5,B.Sc,Software Engineer,Male,Coimbatore,MNC,IT Services,3084259
35.0,3.9,B.Tech,Product Manager,Female,Hyderabad,MNC,Product Tech,782452
43.0,6.3,MBA,Data Scientist,Male,Bengaluru,MNC,Fintech,1027195
29.0,6.7,B.Sc,Software Engineer,Female,Pune,Service,IT Services,778102
36.0,2.5,B.Sc,Data Analyst,Male,Coimbatore,MNC,IT Services,530828
31.0,0.0,M.Tech,Data Scientist,Male,Bengaluru,Startup,AI/ML,239954
42.0,11.7,B.Tech,Software Engineer,Female,Pune,MNC,E-commerce,2629131
33.0,4.9,B.Tech,Data Analyst,Male,Bhubaneswar,MNC,Banking,640987
29.0,1.0,MBA,Data Scientist,Female,Delhi NCR,Service,Fintech,273686
41.0,1.3,B.Sc,Software Engineer,Male,Mumbai,Product,Product Tech,205258
35.0,6.6,B.Sc,Product Manager,Female,Mumbai,Service,E-commerce,862459
27.0,23.3,B.Tech,Software Engineer,Male,Delhi NCR,MNC,SaaS,3489461
32.0,13.0,B.Tech,Data Scientist,Male,Ahmedabad,Service,Fintech,2963563
29.0,13.6,M.Tech,Data Analyst,Female,Pune,MNC,Analytics,2576945
30.0,17.2,B.Sc,Data Analyst,Male,Pune,MNC,Retail,2474713
24.0,4.0,B.Tech,Data Analyst,Male,Pune,MNC,Retail,627471
33.0,9.7,MBA,Product Manager,Female,Indore,Product,E-commerce,3173399
27.0,0.4,B.Tech,Software Engineer,Male,Chennai,Product,SaaS,218005
26.0,1.0,B.Tech,Data Analyst,Male,Chennai,MNC,Banking,180000
30.0,17.1,M.Tech,Data Scientist,Female,Delhi NCR,Service,Analytics,3251151
31.0,1.9,B.Sc,Data Analyst,Male,Pune,Domestic,IT Services,191962
28.0,12.2,B.Tech,Software Engineer,Female,Mumbai,MNC,Product Tech,2457682
26.0,11.5,B.Tech,Data Analyst,Female,Indore,MNC,Consulting,2202626
30.0,6.8,M.Tech,Data Scientist,Male,Surat,Startup,Healthcare Tech,973952
27.0,15.6,B.Tech,Product Manager,Female,Surat,Product,Fintech,3538164
24.0,20.7,B.Sc,Data Analyst,Male,Hyderabad,MNC,Consulting,2551095
33.0,6.1,MCA,Product Manager,Male,Indore,Service,SaaS,890248
25.0,3.9,B.Sc,Data Analyst,Male,Bengaluru,Startup,Analytics,552345
28.0,1.3,B.Tech,Software Engineer,Male,Coimbatore,MNC,IT Services,247355
26.0,13.3,B.Tech,Data Analyst,Male,Bengaluru,Startup,Retail,2369659
29.0,5.0,MBA,Data Scientist,Female,Lucknow,MNC,Healthcare Tech,889133
32.0,0.7,B.Sc,Data Scientist,Male,Chennai,Product,E-commerce,242963
33.0,1.7,MCA,Product Manager,Female,Mumbai,Service,Fintech,271043
27.0,0.0,B.Tech,Software Engineer,Male,Jaipur,Service,SaaS,217422
31.0,8.2,M.Tech,Data Scientist,Female,Jaipur,Product,Fintech,2881396
30.0,2.4,B.Tech,Data Analyst,Male,Surat,Startup,Banking,522689
24.0,6.6,B.Sc,Data Analyst,Male,Delhi NCR,MNC,Banking,642655
28.0,1.5,B.Sc,Software Engineer,Female,Chennai,Service,Fintech,234442
26.0,27.7,B.Sc,Data Analyst,Male,Chennai,MNC,Banking,2856901
32.0,25.2,B.Tech,Software Engineer,Male,Delhi NCR,MNC,E-commerce,3580460
33.0,28.5,M.Tech,Product Manager,Female,Mysuru,Startup,E-commerce,4554684
25.0,5.4,B.Tech,Data Analyst,Male,Nagpur,Domestic,Consulting,613369
30.0,18.8,M.Tech,Data Scientist,Female,Hyderabad,Product,Healthcare Tech,3622000
27.0,2.3,B.Sc,Software Engineer,Male,Indore,Service,IT Services,553204
34.0,22.7,M.Tech,Product Manager,Female,Chandigarh,Service,Fintech,4559976
31.0,0.9,B.Tech,Data Analyst,Male,Hyderabad,MNC,Analytics,199837
28.0,1.8,B.Sc,Software Engineer,Female,Indore,Service,IT Services,215232
26.0,26.7,B.Tech,Data Analyst,Male,Coimbatore,MNC,Analytics,2815098
29.0,1.3,MBA,Data Scientist,Female,Pune,MNC,E-commerce,277197
32.0,1.5,B.Tech,Software Engineer,Male,Mumbai,Service,SaaS,216928
33.0,0.7,M.Tech,Product Manager,Female,Delhi NCR,Product,Product Tech,268101
24.0,24.4,B.Tech,Data Analyst,Male,Pune,Domestic,Analytics,2959640
27.0,5.1,B.Tech,Software Engineer,Male,Ahmedabad,Startup,IT Services,778681
25.0,3.8,B.Tech,Data Analyst,Female,Chennai,Domestic,Retail,598163
30.0,4.3,MBA,Data Scientist,Female,Delhi NCR,Service,AI/ML,912010
31.0,0.2,B.Sc,Data Analyst,Male,Jaipur,MNC,Banking,180000
28.0,4.1,B.Tech,Software Engineer,Female,Mumbai,Service,Product Tech,740386
26.0,0.3,B.Tech,Data Analyst,Male,Chennai,Domestic,Consulting,189738
29.0,20.2,MCA,Data Scientist,Female,Chennai,Product,Healthcare Tech,3665476
32.0,29.0,B.Tech,Software Engineer,Male,Chandigarh,Product,IT Services,3613051
33.0,0.2,M.Tech,Product Manager,Female,Hyderabad,Product,Product Tech,278192
24.0,3.6,B.Sc,Data Analyst,Male,Mysuru,Domestic,Retail,566195
27.0,5.7,B.Tech,Software Engineer,Male,Pune,Startup,E-commerce,709220
25.0,1.8,B.Tech,Data Analyst,Female,Hyderabad,MNC,Retail,202646
30.0,1.1,MBA,Data Scientist,Female,Delhi NCR,MNC,Healthcare Tech,295276
31.0,5.7,B.Tech,Data Analyst,Male,Chandigarh,Startup,IT Services,650008
28.0,3.6,B.Tech,Software Engineer,Female,Indore,Product,Product Tech,646853
26.0,4.1,B.Tech,Data Analyst,Male,Bengaluru,MNC,Banking,615218
29.0,4.9,MCA,Data Scientist,Female,Bengaluru,Service,Analytics,805877
32.0,5.0,B.Sc,Software Engineer,Male,Bengaluru,Startup,Fintech,710166
33.0,2.0,MBA,Product Manager,Female,Bhubaneswar,MNC,E-commerce,316150
24.0,4.9,B.Tech,Data Analyst,Male,Bhubaneswar,MNC,Retail,623712
27.0,6.0,B.Tech,Software Engineer,Male,Mumbai,MNC,Product Tech,751091
25.0,6.8,B.Tech,Data Analyst,Female,Bengaluru,Startup,Analytics,681266
30.0,23.6,M.Tech,Data Scientist,Female,Bengaluru,Product,Fintech,4430085
31.0,1.3,B.Tech,Data Analyst,Male,Pune,Startup,Analytics,205796
28.0,0.8,B.Tech,Software Engineer,Female,Hyderabad,MNC,IT Services,212750
26.0,0.5,B.Tech,Data Analyst,Male,Bhubaneswar,MNC,Retail,180456
29.0,3.8,M.Tech,Data Scientist,Female,Hyderabad,Product,Fintech,754724
32.0,1.1,B.Sc,Software Engineer,Male,Pune,Product,E-commerce,227518
33.0,2.8,M.Tech,Product Manager,Female,Pune,Startup,Fintech,743334
24.0,2.5,B.Tech,Data Analyst,Male,Bengaluru,MNC,Banking,544968
27.0,1.5,B.Tech,Software Engineer,Male,Pune,Product,Product Tech,239053
25.0,1.9,B.Tech,Data Analyst,Female,Delhi NCR,Domestic,IT Services,201480
30.0,5.5,M.Tech,Data Scientist,Female,Bengaluru,Service,AI/ML,898507
31.0,6.9,B.Tech,Data Analyst,Male,Bengaluru,Domestic,Analytics,668422
28.0,3.1,B.Tech,Software Engineer,Female,Bengaluru,MNC,SaaS,654281
26.0,28.1,B.Sc,Data Analyst,Male,Indore,MNC,Consulting,2974577
29.0,0.7,M.Tech,Data Scientist,Female,Ahmedabad,Startup,E-commerce,257664
32.0,1.0,B.Sc,Software Engineer,Male,Kochi,Service,SaaS,205161
33.0,5.1,MBA,Product Manager,Female,Bengaluru,Product,SaaS,983272
24.0,6.1,B.Tech,Data Analyst,Male,Hyderabad,Startup,IT Services,646100
27.0,2.5,B.Tech,Software Engineer,Male,Delhi NCR,Startup,Product Tech,601304
25.0,20.5,B.Tech,Data Analyst,Female,Nagpur,MNC,Banking,3015720
30.0,12.2,MBA,Data Scientist,Female,Bengaluru,Service,Healthcare Tech,3239503
31.0,1.8,B.Sc,Data Analyst,Male,Chennai,Startup,Retail,185903
28.0,27.2,B.Tech,Software Engineer,Female,Surat,Product,Product Tech,3711297
26.0,1.6,B.Tech,Data Analyst,Male,Kochi,Domestic,Consulting,186351
29.0,2.0,M.Tech,Data Scientist,Female,Bengaluru,Product,Fintech,280181
32.0,4.9,B.Sc,Software Engineer,Male,Mumbai,Service,Product Tech,713514
33.0,1.5,M.Tech,Product Manager,Female,Pune,MNC,E-commerce,281965
24.0,28.4,B.Sc,Data Analyst,Male,Chennai,MNC,Banking,3101167
27.0,6.8,B.Tech,Software Engineer,Male,Delhi NCR,Product,E-commerce,803086
25.0,5.4,B.Tech,Data Analyst,Female,Bengaluru,Domestic,Consulting,601124
30.0,0.4,PhD,Data Scientist,Female,Pune,MNC,AI/ML,282952
31.0,0.3,B.Tech,Data Analyst,Male,Chandigarh,MNC,IT Services,180000
28.0,2.7,B.Tech,Software Engineer,Female,Mumbai,Service,Product Tech,638567
26.0,4.7,B.Tech,Data Analyst,Male,Vadodara,Domestic,Retail,622269
29.0,6.6,MBA,Data Scientist,Female,Pune,Product,E-commerce,1012344
32.0,1.6,B.Tech,Software Engineer,Male,Mumbai,Service,Product Tech,221611
33.0,0.1,MCA,Product Manager,Female,Mysuru,Startup,Product Tech,252995
24.0,25.7,B.Tech,Data Analyst,Male,Indore,Domestic,Analytics,3185774
27.0,0.6,B.Sc,Software Engineer,Male,Bengaluru,Service,IT Services,201410
25.0,16.8,B.Tech,Data Analyst,Female,Delhi NCR,MNC,Consulting,2672186
30.0,0.2,M.Tech,Data Scientist,Female,Pune,MNC,Healthcare Tech,272689
31.0,28.9,B.Tech,Data Analyst,Male,Hyderabad,Domestic,Analytics,3076147
28.0,6.4,B.Tech,Software Engineer,Female,Mumbai,Product,E-commerce,771823
26.0,1.2,B.Tech,Data Analyst,Male,Nagpur,MNC,IT Services,184904
29.0,5.5,MBA,Data Scientist,Female,Chennai,Service,Analytics,930047
32.0,3.3,B.Tech,Software Engineer,Male,Pune,Startup,E-commerce,666946
33.0,20.0,M.Tech,Product Manager,Female,Pune,Startup,E-commerce,4199029
24.0,5.4,B.Sc,Data Analyst,Male,Ahmedabad,Domestic,IT Services,623800
27.0,2.8,B.Tech,Software Engineer,Male,Ahmedabad,Service,Fintech,653938
25.0,0.9,B.Tech,Data Analyst,Female,Bhubaneswar,Startup,Banking,193137
30.0,1.5,M.Tech,Data Scientist,Female,Pune,MNC,AI/ML,263865
31.0,20.3,B.Tech,Data Analyst,Male,Pune,Domestic,Consulting,2803872
28.0,4.5,B.Sc,Software Engineer,Female,Pune,Product,IT Services,664193
26.0,1.1,B.Tech,Data Analyst,Male,Jaipur,MNC,Retail,206932
29.0,1.9,MCA,Data Scientist,Female,Ahmedabad,Product,AI/ML,239482
32.0,0.3,B.Sc,Software Engineer,Male,Mysuru,Product,IT Services,205488
33.0,17.2,M.Tech,Product Manager,Female,Delhi NCR,Service,Fintech,3857178
24.0,5.0,B.Sc,Data Analyst,Male,Delhi NCR,Startup,Retail,538221
27.0,1.6,B.Tech,Software Engineer,Male,Chennai,MNC,SaaS,229673
25.0,7.5,B.Sc,Data Analyst,Female,Chandigarh,Domestic,Retail,1695734
30.0,0.1,M.Tech,Data Scientist,Female,Bengaluru,Service,Analytics,244342
31.0,18.9,B.Sc,Data Analyst,Male,Vadodara,Domestic,Banking,2613157
28.0,1.4,B.Tech,Software Engineer,Female,Hyderabad,Product,Product Tech,224974
26.0,4.7,B.Tech,Data Analyst,Male,Lucknow,MNC,Consulting,660909
29.0,6.9,MCA,Data Scientist,Female,Pune,Startup,E-commerce,905620
32.0,3.4,B.Tech,Software Engineer,Male,Pune,Startup,IT Services,678515
33.0,1.3,MCA,Product Manager,Female,Hyderabad,MNC,Fintech,258110
24.0,29.8,B.Sc,Data Analyst,Male,Chandigarh,Domestic,Analytics,3082317
27.0,1.1,B.Sc,Software Engineer,Male,Bhubaneswar,Product,E-commerce,220851
25.0,24.8,B.Sc,Data Analyst,Female,Lucknow,Startup,Consulting,3071065
30.0,22.3,PhD,Data Scientist,Female,Hyderabad,MNC,Healthcare Tech,4251695
29.0,1.4,B.Sc,Software Engineer,Male,Mumbai,Service,SaaS,216883
27.0,0.4,B.Sc,Data Analyst,Female,Lucknow,Domestic,Retail,181001
33.0,14.7,M.Tech,Data Scientist,Male,Delhi NCR,MNC,Analytics,3245926
28.0,5.6,B.Sc,Software Engineer,Male,Delhi NCR,MNC,E-commerce,754399
26.0,1.4,B.Tech,Data Analyst,Female,Jaipur,Startup,IT Services,213032
31.0,22.6,B.Tech,Product Manager,Male,Hyderabad,Startup,E-commerce,3756312
30.0,1.4,M.Tech,Software Engineer,Male,Ahmedabad,Product,E-commerce,255794
32.0,1.3,B.Tech,Data Scientist,Female,Bengaluru,Service,Healthcare Tech,242697
29.0,6.7,B.Tech,Data Analyst,Male,Chennai,Domestic,IT Services,695911
35.0,12.0,B.Tech,Product Manager,Female,Mumbai,Product,SaaS,2992875
27.0,2.2,B.Sc,Software Engineer,Male,Jaipur,Service,Fintech,587005
28.0,1.8,MCA,Data Scientist,Female,Bhubaneswar,MNC,Fintech,262222
37.0,3.8,M.Tech,Product Manager,Male,Coimbatore,Service,E-commerce,835846
26.0,19.2,B.Tech,Data Analyst,Male,Bengaluru,Domestic,Analytics,2753352
30.0,6.2,B.Tech,Software Engineer,Female,Mumbai,Service,IT Services,759943
31.0,3.8,M.Tech,Data Scientist,Male,Mumbai,MNC,AI/ML,851840
29.0,3.3,B.Sc,Data Analyst,Female,Bengaluru,Domestic,Consulting,533670
32.0,2.5,B.Tech,Software Engineer,Male,Chennai,Service,IT Services,633022
28.0,0.2,MCA,Data Scientist,Female,Lucknow,Service,E-commerce,247956
34.0,1.8,B.Tech,Software Engineer,Male,Chennai,Service,Fintech,224127
25.0,17.2,B.Tech,Data Analyst,Female,Mumbai,Startup,Consulting,2590549
30.0,4.6,B.Sc,Product Manager,Male,Ahmedabad,MNC,Fintech,767032
29.0,23.1,B.Sc,Data Analyst,Female,Kochi,Domestic,Consulting,2901943
31.0,5.8,B.Tech,Software Engineer,Male,Ahmedabad,Product,Fintech,767480
26.0,6.4,B.Tech,Data Analyst,Female,Delhi NCR,MNC,Retail,660320
33.0,3.0,M.Tech,Data Scientist,Male,Bengaluru,MNC,Analytics,818921
28.0,11.7,B.Sc,Software Engineer,Male,Bengaluru,Product,E-commerce,2415453
27.0,2.3,B.Tech,Data Analyst,Female,Bengaluru,Domestic,Banking,528172
30.0,29.2,M.Tech,Software Engineer,Male,Ahmedabad,Startup,Product Tech,4079153
32.0,0.6,B.Tech,Data Scientist,Female,Bengaluru,Product,Analytics,235014
29.0,6.4,B.Sc,Data Analyst,Male,Bengaluru,Domestic,Banking,630514
35.0,11.9,B.Tech,Product Manager,Female,Chennai,Service,Product Tech,3081351
27.0,3.9,B.Tech,Software Engineer,Male,Pune,MNC,IT Services,709330
28.0,0.5,MBA,Data Scientist,Female,Mysuru,Product,AI/ML,264290
37.0,4.6,B.Tech,Product Manager,Male,Pune,Service,Product Tech,796520
26.0,28.0,B.Sc,Data Analyst,Male,Lucknow,Startup,Analytics,3103186
30.0,15.1,B.Sc,Software Engineer,Female,Chennai,MNC,E-commerce,2613062
31.0,18.7,M.Tech,Data Scientist,Male,Hyderabad,Service,E-commerce,3948796
29.0,0.8,B.Sc,Data Analyst,Female,Jaipur,Domestic,Retail,180000
32.0,0.0,B.Tech,Software Engineer,Male,Chennai,Product,IT Services,200157
28.0,16.2,M.Tech,Data Scientist,Female,Chennai,Startup,Analytics,3568387
34.0,5.7,B.Tech,Software Engineer,Male,Hyderabad,Product,IT Services,761319
25.0,4.1,B.Tech,Data Analyst,Female,Kochi,Domestic,Banking,622272
30.0,1.8,B.Tech,Product Manager,Male,Indore,Startup,SaaS,272135
29.0,1.6,B.Sc,Data Analyst,Female,Mumbai,MNC,Retail,190078
31.0,0.1,B.Tech,Software Engineer,Male,Bengaluru,MNC,Product Tech,213960
26.0,2.7,B.Tech,Data Analyst,Female,Nagpur,Domestic,Banking,557767
33.0,0.9,M.Tech,Data Scientist,Male,Ahmedabad,Product,Fintech,287273
28.0,5.1,B.Sc,Software Engineer,Male,Chennai,Product,Fintech,734983
27.0,2.4,B.Sc,Data Analyst,Female,Surat,MNC,Retail,477166
30.0,0.8,M.Tech,Software Engineer,Male,Mumbai,MNC,SaaS,247090
32.0,3.1,B.Tech,Data Scientist,Female,Delhi NCR,Service,Healthcare Tech,712964
29.0,1.3,B.Tech,Data Analyst,Male,Mumbai,Domestic,Retail,193392
35.0,12.1,B.Sc,Product Manager,Female,Hyderabad,Startup,E-commerce,2766987
27.0,1.5,B.Tech,Software Engineer,Male,Jaipur,Product,SaaS,214818
28.0,0.6,M.Tech,Data Scientist,Female,Bengaluru,MNC,E-commerce,244260
37.0,5.0,M.Tech,Product Manager,Male,Mumbai,Product,E-commerce,948791
26.0,26.2,B.Tech,Data Analyst,Male,Hyderabad,Domestic,Banking,3175566
30.0,2.6,B.Tech,Software Engineer,Female,Nagpur,MNC,SaaS,653966
31.0,0.3,MCA,Data Scientist,Male,Bengaluru,Product,AI/ML,226439
29.0,2.6,B.Tech,Data Analyst,Female,Chennai,Startup,Analytics,521278
32.0,21.6,B.Tech,Software Engineer,Male,Delhi NCR,MNC,Fintech,3531590
28.0,11.8,MBA,Data Scientist,Female,Chennai,Service,Healthcare Tech,3154046
34.0,2.3,B.Tech,Software Engineer,Male,Delhi NCR,Service,Fintech,648055
25.0,26.3,B.Tech,Data Analyst,Female,Hyderabad,Domestic,Analytics,3133961
30.0,6.4,B.Sc,Product Manager,Male,Delhi NCR,Product,Fintech,873367
29.0,1.3,B.Tech,Data Analyst,Female,Mysuru,Domestic,Consulting,204087
31.0,4.9,B.Tech,Software Engineer,Male,Delhi NCR,Service,E-commerce,761442
26.0,0.6,B.Tech,Data Analyst,Female,Hyderabad,Domestic,Banking,194213
33.0,7.1,M.Tech,Data Scientist,Male,Chennai,MNC,Healthcare Tech,2612854
28.0,1.7,B.Sc,Software Engineer,Male,Surat,Product,Product Tech,218414
27.0,3.6,B.Tech,Data Analyst,Female,Delhi NCR,MNC,Analytics,573826
30.0,6.3,M.Tech,Software Engineer,Male,Chennai,MNC,Product Tech,851184
32.0,4.2,B.Sc,Data Scientist,Female,Bengaluru,Startup,AI/ML,698608
29.0,0.5,B.Tech,Data Analyst,Male,Delhi NCR,MNC,Banking,190981
35.0,26.0,B.Tech,Product Manager,Female,Pune,Product,SaaS,4318100
27.0,3.1,B.Sc,Software Engineer,Male,Kochi,Startup,SaaS,614379
28.0,0.8,M.Tech,Data Scientist,Female,Bhubaneswar,Service,Analytics,257552
37.0,3.9,B.Tech,Product Manager,Male,Jaipur,Startup,Product Tech,836221
26.0,1.8,B.Sc,Data Analyst,Male,Coimbatore,MNC,Retail,195337
30.0,0.8,B.Tech,Software Engineer,Female,Bengaluru,MNC,E-commerce,225224
31.0,4.4,M.Tech,Data Scientist,Male,Bengaluru,MNC,E-commerce,814669
29.0,5.9,B.Tech,Data Analyst,Female,Mumbai,Domestic,Consulting,628682
32.0,5.9,B.Tech,Software Engineer,Male,Bengaluru,Product,SaaS,781859
28.0,4.4,MBA,Data Scientist,Female,Jaipur,Service,E-commerce,900259
34.0,1.0,B.Tech,Software Engineer,Male,Mumbai,Service,Fintech,213348
25.0,4.9,B.Tech,Data Analyst,Female,Bhubaneswar,MNC,Retail,598638
30.0,1.2,B.Sc,Product Manager,Male,Bhubaneswar,Product,Product Tech,250364
29.0,2.7,B.Tech,Data Analyst,Female,Hyderabad,MNC,Banking,563364
31.0,0.7,B.Tech,Software Engineer,Male,Pune,Product,IT Services,212537
26.0,5.9,B.Tech,Data Analyst,Female,Bhubaneswar,Domestic,Banking,673027
33.0,3.7,M.Tech,Data Scientist,Male,Bengaluru,Product,Analytics,871009
28.0,4.4,B.Sc,Software Engineer,Male,Ahmedabad,Product,Product Tech,614533
27.0,22.1,B.Tech,Data Analyst,Female,Hyderabad,MNC,Banking,2885826
30.0,1.4,MBA,Software Engineer,Male,Bengaluru,Product,IT Services,273806
32.0,1.1,B.Tech,Data Scientist,Female,Pune,Service,Fintech,230958
29.0,1.2,B.Sc,Data Analyst,Male,Pune,MNC,IT Services,180000
35.0,5.6,B.Tech,Product Manager,Female,Bengaluru,Service,SaaS,881268
27.0,1.6,B.Tech,Software Engineer,Male,Nagpur,Service,IT Services,215414
28.0,5.4,MBA,Data Scientist,Female,Lucknow,Service,E-commerce,963309
37.0,4.5,M.Tech,Product Manager,Male,Bengaluru,MNC,Product Tech,947799
26.0,0.6,B.Sc,Data Analyst,Male,Lucknow,Domestic,IT Services,189006
30.0,0.5,B.Tech,Software Engineer,Female,Jaipur,Product,IT Services,216359
31.0,1.8,MBA,Data Scientist,Male,Bengaluru,Service,Analytics,289498
29.0,16.2,B.Sc,Data Analyst,Female,Nagpur,MNC,Consulting,2365029
32.0,3.6,B.Tech,Software Engineer,Male,Hyderabad,Service,Fintech,622015
28.0,0.1,M.Tech,Data Scientist,Female,Chennai,Service,AI/ML,259101
34.0,6.9,B.Sc,Software Engineer,Male,Hyderabad,MNC,E-commerce,784921
25.0,3.4,B.Tech,Data Analyst,Female,Chennai,Domestic,IT Services,565115
30.0,0.8,B.Tech,Product Manager,Male,Kochi,Product,Product Tech,225022
28.0,2.6,B.Tech,Software Engineer,Male,Chandigarh,Service,IT Services,632614
44.0,15.8,MBA,Software Engineer,Male,Chennai,Service,IT Services,3450305
33.0,2.0,MBA,Software Engineer,Female,Mumbai,Product,E-commerce,257901
50.0,1.8,M.Tech,Software Engineer,Male,Delhi NCR,Product,Fintech,249908
27.0,3.0,M.Tech,Software Engineer,Female,Nagpur,MNC,IT Services,763699
25.0,1.7,B.Sc,Software Engineer,Male,Delhi NCR,MNC,Fintech,215378
